Time,CPU,MEMORY
1745198094.953355,514.2166666666739,565.8326076095632
1745198105.660974,511.3833333333211,565.727071047183
1745198116.359939,509.9333333333349,565.9654148722979
1745198127.008977,508.3029164722405,565.8202208326478
1745198138.045148,501.39999999998815,565.896089296026
1745198148.5700321,501.1666666666588,565.9396924885233
1745198159.2088451,501.13042202811755,565.7792149457172
1745198169.8688362,501.63333333334174,565.9876910630201
1745198180.310129,502.78744528439785,566.0455788742294
1745198190.9959512,502.4833333333451,565.6155906879345
1745198201.6033778,502.3166666666596,565.6981021414075
1745198212.311202,501.6453760347606,565.48478119778
1745198223.009801,502.0666666666512,565.4410781760062
1745198233.637737,502.1500000000257,565.620035877041
1745198244.270061,502.6000000000022,565.9365458023599
1745198254.841148,502.43333333334704,565.8618261403561
1745198265.5879009,518.7000000000111,565.5773816639413
1745198276.306491,534.6833333333295,565.5962614004151
1745198287.064102,521.1000000000028,562.0309885660689
1745198297.6893451,490.0,562.1211417897299
1745198308.1238232,460.6499999999869,561.8309035454364
1745198318.847409,456.81666666666393,561.777061386225
1745198329.351537,455.06666666668025,561.9922301462117
1745198339.778353,453.1000000000131,561.6364624026194
1745198350.2863748,454.8064051285305,558.0721423923831
1745198360.8418171,456.8666666666559,558.3282671393678
1745198371.693604,457.8166666666675,558.3222236769959
1745198382.3301032,485.97693957376475,562.0912740303288
1745198392.9562082,500.2666666666634,562.3892039383065
1745198403.629975,506.9805398137602,562.501383303933
1745198414.216792,507.2500000000097,562.3294678522984
1745198424.794129,507.74999999999943,566.4269192070028
1745198435.345214,488.11666666668617,566.4375579212481
1745198446.008089,486.3111385203245,566.4392062044594
1745198456.635236,486.9333333333422,566.516373254326
1745198467.478179,504.2862420282906,566.848816101251
1745198477.928658,525.1833333333403,566.8533612696117
1745198488.404355,551.1875874708292,566.8725905943415
1745198498.990239,552.2137542502954,567.4565134020348
1745198509.562772,532.7333333333414,567.3728533289716
1745198520.226893,510.65298432810573,567.3264033421972
1745198530.9293609,533.2499999999951,567.2336030556306
1745198541.458006,570.5089883843509,562.0829375006106
1745198552.093355,586.2833333333341,562.2982061940997
1745198562.724571,578.6166666666819,562.8208447772971
1745198573.229747,557.1740369936576,562.4320624331234
1745198583.741051,552.466666666672,562.8863244088942
1745198594.267887,544.0416666666624,563.2177185078397
1745198604.828545,535.116666666654,563.2523312415128
1745198615.37451,543.2000000000002,563.3328947715222
1745198625.957341,574.0333333333243,560.3723758521728
1745198636.58925,583.0166666666659,561.6774733800346
1745198647.420204,570.116666666654,562.1666978955417
1745198657.982462,549.1666666666819,562.2143469122168
1745198668.588778,534.6333333333405,562.157008602245
1745198679.1629162,548.508534119814,556.1906195456237
1745198689.762592,565.8833333333254,559.460056558828
1745198700.309814,589.1499999999905,561.6908094190649
1745198710.9753,595.9320243571937,562.2530553838703
1745198721.525863,591.2250000000055,565.0187836550683
1745198732.147875,574.4151787946846,567.3884375494399
1745198742.6457422,551.800000000009,568.7581656691656
1745198753.281058,533.1073126701236,569.114333020739
1745198763.869628,517.1000000000186,569.4333404513607
1745198774.506132,517.7426932266362,569.5649489541145
1745198785.004454,521.1499999999918,569.4673039266646
1745198795.5549388,533.0833333333279,569.1723708488888
1745198806.1776571,545.7358634672038,569.7620872376123
1745198816.755293,551.3333333333381,569.8530396363234
1745198827.559629,540.3000000000096,569.9560290287378
1745198838.250336,521.7166666666617,569.9107277522087
1745198848.838541,499.58333333332723,569.626133342723
1745198859.3635259,478.8833333333423,563.7028978467519
1745198869.956102,464.2250000000089,563.609947739049
1745198880.4604,454.90613181342945,563.627628785267
1745198891.108393,450.79999999997807,563.2964346142957
1745198901.628294,450.9333333333325,563.3856887058296
1745198912.144381,442.12974493916727,557.0508922811355
1745198922.6182861,424.4666666666945,556.8936612445393
1745198933.1720269,406.68333333333675,557.0130828813884
1745198943.7465248,398.2971064737733,556.9665828007734
1745198954.270607,398.80965903408253,556.9036503672066
1745198964.768456,398.9833333333323,557.2572705505106
1745198975.2803671,399.18333333333374,557.4967633639731
1745198985.896974,426.7327534493234,557.4650475149502
1745198996.52896,444.01666666665733,557.2460327357742
1745199007.374284,453.16666666666003,557.3366852292528
1745199017.9416509,426.20246049209464,557.1871459093269
1745199028.4935648,411.0999999999937,557.1231146920152
1745199039.187936,404.3166666666669,557.0084878968155
1745199049.757888,426.883333333332,560.3241267807081
1745199060.407708,448.9333333333222,562.166697926176
1745199071.0189471,469.1500000000057,563.586072664873
1745199081.589864,487.0000000000042,563.9296499485346
1745199092.0971289,483.9833333333293,564.1744869665813
1745199102.77988,478.2416666666783,564.0104130470407
1745199113.291253,453.2833333333353,564.243412582604
1745199123.928035,448.26666666665915,564.1549076063313
1745199134.6592262,451.2673247586905,564.2864161407076
1745199145.3286269,456.19404734211594,568.1910745549052
1745199155.927691,438.43333333334465,568.3465077104986
1745199166.479722,469.2327909122404,568.2920161754954
1745199177.138282,510.4154266692064,568.4218268596873
1745199188.057318,542.516666666661,568.6339488206376
1745199198.704705,513.1166666666771,568.7857357487086
1745199209.26294,468.8166666666742,568.7979226637577
1745199219.8856819,436.33333333332604,569.0683322180741
1745199230.4809809,460.5190136031749,569.2095304238594
1745199241.090875,474.7166666666635,569.2388989720919
1745199251.68082,487.83202821280065,563.3717534877273
1745199262.24342,470.8999999999924,563.5526090648351
1745199272.881303,461.26666666666705,563.5819774683038
1745199283.436108,453.2013504501748,563.913371483554
1745199294.022858,445.2333333333415,564.0704028128268
1745199304.689055,404.49999999999216,563.8272139690508
1745199315.337017,443.5499999999896,568.6311022009351
1745199325.948627,509.9666666666599,569.2525845221194
1745199336.414551,570.3000000000156,569.1607332854988
1745199347.0910678,564.0531631224438,569.5699936328508
1745199357.6112902,536.0500000000138,569.7952516039493
1745199368.122849,507.3128771461749,569.7172852769021
1745199378.883899,491.187946810475,570.1816363833077
1745199389.493292,490.8833333333284,570.503240909223
1745199400.0359008,484.300000000006,570.3298772092963
1745199410.679757,492.2582524919441,570.8924727803443
1745199421.2202759,514.1619661966135,571.0099966581439
1745199431.8188381,528.8500000000083,571.213677873926
1745199442.565417,516.4833333333081,571.0807204441235
1745199453.131834,508.5666666666718,571.1868564937884
1745199463.8025,522.0666666666482,571.5442225773029
1745199474.367535,528.616666666679,571.5715432951123
1745199485.0534499,553.2500000000164,572.0048777881303
1745199495.6549819,554.5000000000043,572.6557286624367
1745199506.2016609,577.3999999999918,572.6103773693758
1745199516.905157,571.9666666666368,573.0928092739712
1745199527.5162802,560.0833333333412,573.6436174837178
1745199538.266655,527.8333333333376,573.7904597897154
1745199548.9236102,507.924298728008,573.560756559037
1745199559.532662,473.91666666666123,573.6412700858609
1745199570.261463,444.49240151135814,573.6596504673253
1745199580.999085,417.1166666666796,573.6900677255192
1745199591.7166421,400.11666666665406,573.520450051882
1745199602.5000908,392.56666666666507,567.9543806736824
1745199613.097554,392.18333333332345,568.0964279944393
1745199623.754814,392.51666666668524,568.1273947765967
1745199634.387137,394.1833333333307,568.0485792678712
1745199645.0760288,394.0666666666675,568.1267453623127
1745199655.70385,392.82499999996617,567.7462041760508
1745199666.292511,397.98333333333176,568.0377909359772
1745199677.020801,399.93333333334704,561.8394948052254
1745199687.724407,399.200000000022,561.9162623042132
1745199698.393276,394.9666666666659,562.3761183720217
1745199709.012958,409.0166666666634,561.9575680175458
1745199719.65187,418.249999999983,561.9360910955724
1745199730.37186,422.683333333307,556.1488594277013
1745199740.940295,397.79426633786073,556.0900227005578
1745199751.533582,399.6916666666766,549.7438415973336
1745199762.2792299,396.9000000000081,551.0044371058899
1745199772.9708211,410.7287886893814,554.8111967444563
1745199783.613749,406.40000000000333,554.866737159131
1745199794.342048,420.5102773518195,554.7866732042579
1745199804.995979,424.14999999999964,550.9225751628443
1745199815.7068841,449.5833333333151,552.3439477522285
1745199826.409508,469.90644974885663,555.3909238665718
1745199837.0200021,459.28333333333586,555.3429255862428
1745199847.705697,433.3833333333162,555.2470285620158
1745199858.3863611,402.6166666666783,555.2536215129273
1745199869.0188959,413.30000000000837,555.4305314367497
1745199879.706757,417.83333333335275,555.7716150525114
1745199890.438099,423.8999999999942,555.9049718427771
1745199901.112746,413.683333333341,559.8680136547173
1745199911.78847,437.84999999998644,563.4228475944251
1745199922.3825028,450.26666666665733,559.4484665756818
1745199933.361398,461.5166666666513,559.9350937649665
1745199944.073327,449.38333333333503,559.8218154003825
1745199955.14475,435.2333333333354,559.9031278391221
1745199965.7643,432.104705252952,560.0447256823004
1745199976.3661098,419.1166666666716,557.4880716257779
1745199987.0168371,412.60385384716096,561.7997895613647
1745199997.757906,403.1069456945678,563.302774694891
1745200008.483326,398.03333333333285,564.4091859006027
1745200019.109797,411.51666666666944,564.1780342883935
1745200029.770368,411.7333333333378,564.0994686680945
1745200040.391514,413.4333333333295,564.179332725902
1745200051.067332,425.05000000000416,567.8128802749318
1745200061.706651,468.73333333332994,565.2097283961646
1745200072.241586,512.9000000000027,567.2759581030583
1745200082.9478478,506.283333333328,568.12274841549
1745200093.5201159,477.28333333335286,568.7185582692969
1745200104.1395772,447.3999999999948,568.5877489094622
1745200114.722303,435.80000000001144,569.9347517371282
1745200125.3422232,415.01666666666404,569.8164786714484
1745200135.985068,384.300000000006,569.9134745716474
1745200146.6993952,395.3666666666504,570.142728236836
1745200157.185396,425.74999999999517,570.4223278359857
1745200167.642187,453.1499999999869,570.3522030702447
1745200178.13753,428.38333333334356,570.986871251043
1745200188.6977978,418.899999999982,571.1360112608974
1745200199.286415,411.9833333333494,571.5971159844281
1745200209.813788,437.6666666666673,571.8651280007467
1745200220.457429,462.14999999999844,572.3747805514959
1745200231.080766,435.8333333333303,572.3792256014015
1745200241.6274822,426.2333333333421,566.2675895428058
1745200252.423121,425.36666666668987,566.1550604120533
1745200263.06214,427.8826057980568,566.4075891537054
1745200273.665117,415.5166666666779,566.305299138098
1745200284.351205,378.0166666666537,566.1062629866597
1745200294.960026,327.63405023896007,566.0899304122687
1745200305.58064,296.88333333332594,566.4993906205639
1745200316.31695,290.6000000000101,566.3311211968806
1745200327.184026,290.1499999999881,566.552633353609
1745200337.9036329,289.54999999999325,566.451392018601
1745200348.615337,289.79187074488794,566.2600476903292
1745200359.174825,290.3500000000107,565.8033383142223
1745200369.747904,291.26666666667006,565.9256568939965
1745200380.4111528,291.2582446838146,565.8812545430883
1745200391.0882251,290.66666666664787,565.9756532369322
1745200401.6993449,290.3333333333315,565.9118717655532
1745200412.355936,290.099999999984,565.883402373047
1745200422.993909,311.83333333335213,566.2799764614166
1745200433.592513,329.7999999999987,566.3123416511066
1745200444.213003,346.9000000000021,561.9158655815826
1745200454.82973,349.4500000000153,561.741802499261
1745200465.478396,368.48333333333056,561.7653771871136
1745200476.099895,400.66666666665395,562.0128114433967
1745200486.6136189,433.30000000000535,562.4973408771051
1745200497.2553349,468.3781579298495,562.6038265898654
1745200507.9029381,475.1333333333242,558.8608964214972
1745200518.5317068,460.23333333331414,558.7633011428794
1745200529.22793,426.58333333333155,558.1954611515206
1745200539.796562,404.16666666667277,558.4664700328663
1745200550.455096,407.0750000000013,562.802413054325
1745200561.076521,416.68333333334584,562.8798799334376
1745200571.6470752,419.8499999999907,562.6833912212862
1745200582.333694,393.00000000000483,562.8269867102421
1745200592.9702258,358.2666666666713,563.0299188315182
1745200603.664373,352.5666666666651,563.0937002718392
1745200614.3627079,397.38613203563654,568.7961238770524
1745200624.9474182,463.8166666666348,572.4568921589246
1745200635.477623,443.488748110623,572.5463958266809
1745200645.9668748,425.5806809343033,572.4712765304026
1745200656.6836019,464.5000000000103,573.0586954826696
1745200667.228294,514.8166666666657,573.5187513468101
1745200677.744571,521.0499999999987,573.8334131153515
1745200688.404106,499.2999999999908,574.0132700023228
1745200698.9953542,495.3333333333254,574.5446990863097
1745200709.603584,511.0999999999998,574.7680091532034
1745200719.994443,504.7166666666757,574.7454834757414
1745200730.526436,499.2666666666749,575.1136878987508
1745200741.325902,489.9000000000099,575.2931450579982
1745200751.804661,457.7166666666532,575.0793746958401
1745200762.28845,443.3333333333364,575.5369330659786
1745200772.7876868,444.8999999999736,575.6795798847721
1745200783.374613,464.6888696309217,575.9562826606646
1745200793.845849,485.89999999999844,576.1670062589608
1745200804.589207,493.95833333334247,576.6527344997488
1745200815.195945,497.99389403736996,577.7006587628514
1745200825.709763,513.9166666666794,577.6680935650844
1745200836.294314,534.4666666666701,578.2275425272029
1745200846.8618371,554.1333333333417,579.2444501448618
1745200857.4607282,580.3666666666444,579.4063263897425
1745200868.2333598,589.6333333333314,579.7530038840507
1745200878.776923,610.4601039722778,580.0728102898271
1745200889.333815,603.9333333333404,579.9086866424593
1745200899.889652,557.9166666666788,580.3010152479732
1745200910.360972,524.5551758377886,580.7906891661698
1745200920.884285,538.4999999999945,581.1239313041457
1745200931.449187,556.7833333333268,581.5141120918995
1745200942.039381,551.7166666666617,582.1108711148461
1745200952.7302542,560.7,582.0101293832637
1745200963.281276,556.8668022132023,581.7748319920449
1745200973.884475,550.1833333333525,581.9300653288295
1745200984.610951,546.166666666671,582.0990338460534
1745200995.222079,545.704491217542,582.3522618422502
1745201005.849765,539.0833333333164,582.5016012543088
1745201016.443562,525.0121828849616,582.5103918305363
1745201027.135776,510.48333333333176,582.566931156697
1745201037.905538,502.6833333333404,582.2498219231086
1745201048.61465,503.12317289955246,581.9031942313421
1745201059.2145321,503.34999999998524,581.9305647825519
1745201069.9216561,501.91666666667214,581.6761880567263
1745201080.639709,517.1833333333416,581.7254851303243
1745201091.147242,535.3166666666646,581.84770378867
1745201101.899599,553.149999999996,582.1184130847703
1745201112.404044,545.7666666666682,581.9098372452108
1745201123.484842,529.8166666666536,582.2435785675877
1745201134.048764,514.6666666666837,575.958581711127
1745201144.53334,507.86666666668685,576.1679069172327
1745201155.144715,508.033333333345,575.9281144935784
1745201165.6578271,506.7249999999816,575.9228701169985
1745201176.226584,504.88333333333077,575.9387530245676
1745201186.875707,505.3666666666656,576.0259093703291
1745201197.870568,506.19862314012926,576.1129158275742
1745201208.484384,505.11666666666315,576.264303276537
1745201219.879526,505.0680008894757,576.3854232057452
1745201230.311466,508.48333333333056,576.5050447305293
1745201240.880391,509.60000000000036,572.4605905417567
1745201251.436655,508.71666666667505,572.355004030674
1745201261.923609,504.5333333333202,572.4107940575938
1745201272.697101,503.149999999996,572.15127290074
1745201283.3735108,503.4666666666756,572.087391525345
1745201294.132693,504.4500000000032,571.9326077906214
1745201304.771456,509.1666666666727,568.40200150342
1745201315.451373,510.8666666666492,568.492554255558
1745201326.0680509,522.3500000000029,572.5742685839721
1745201336.789533,557.8166666666735,574.2196006089818
1745201347.414468,600.7499999999982,580.9317384069785
1745201358.109903,599.5333333333443,581.7860204425225
1745201368.724562,569.8666666666546,582.200025810472
1745201379.282291,536.0820837498724,582.6905487551555
1745201389.78113,536.8545828750498,583.3696692359637
1745201400.481766,536.0762670890338,583.8860146094096
1745201411.13198,537.5999999999962,579.2274156707108
1745201421.672748,555.9666666666606,582.1103706061659
1745201432.211575,530.2500000000176,582.8849889226186
1745201442.762249,501.6361798102311,583.0889197979691
1745201453.291756,482.9499999999886,582.8672079039318
1745201463.8970518,480.5999999999858,583.3021907204997
1745201474.475614,473.6666666666558,583.2084415560672
1745201485.043048,475.5166666666658,583.2991441449581
1745201495.619484,495.049999999992,583.5475273448906
1745201506.217542,529.5833333333425,577.8372632152672
1745201516.9195101,553.8333333333534,579.1010554125737
1745201527.680203,585.7500000000013,581.6603055579036
1745201538.113528,598.2666666666743,583.5886836856478
1745201548.739072,590.5546395360311,583.900448820724
1745201559.470447,569.8999999999827,584.1237089842426
1745201569.963685,557.9013793040504,584.8572708108184
1745201580.409742,558.2000000000274,584.7390480388497
1745201591.031817,569.9554607470693,584.8328472324616
1745201601.470238,595.243983642281,585.4353501005785
1745201612.088657,581.8383688368648,585.4854463096117
1745201622.756862,563.9805531479927,585.6595592329423
1745201633.37266,545.3833333333205,586.1277062132574
1745201644.0404952,551.7333333333409,585.9496975022973
1745201654.599375,547.2833333333256,585.967728131957
1745201665.1885362,548.4833333333276,585.9021984116332
1745201675.784346,544.2000000000129,586.5964525560007
1745201686.4875891,533.3999999999953,587.0006184116722
1745201697.087994,507.2500000000097,587.1500079692852
1745201707.798136,479.83333333334787,587.1675890013989
1745201718.3302689,457.4499999999959,587.2242281533437
1745201729.038795,456.0499999999835,587.0866758749758
1745201739.462073,458.69999999998373,587.1411173867865
1745201749.963735,454.6000000000034,587.1362725996526
1745201760.5166368,450.30000000000655,586.7277115077185
1745201771.037004,450.5929823684153,586.4105522845902
1745201781.757,450.8666666666553,586.7070339118953
1745201792.3297122,450.7045778755489,586.5134416555909
1745201802.982728,451.65701570158836,586.6781147439008
1745201813.6068869,450.76666666667734,586.6941475498152
1745201824.246072,451.2749999999899,586.7111792764706
1745201834.918981,450.566666666673,586.8673114891831
1745201845.582999,450.96666666665743,586.7619745848322
1745201856.176522,451.2666666666701,586.7258635794748
1745201866.812018,458.25000000001336,587.1857195555555
1745201877.356141,457.7833333333243,587.2153877241827
1745201888.003176,458.25000000000125,587.2076958593558
1745201898.58664,459.1833333333246,587.1744815424454
1745201909.211196,460.6333333333472,587.2416593187439
1745201919.843031,476.933333333327,587.4469387590214
1745201930.437033,482.2311458472098,587.5948299405994
1745201941.031407,497.45972736059315,587.6910766032747
1745201951.606656,501.41666666665816,588.0291134124914
1745201962.1283,513.8605325154582,587.9523958216184
1745201972.858866,505.6903223655852,583.6607071438322
1745201983.34014,492.23333333333966,586.4888684053519
1745201993.9786649,489.66666666666544,587.3779131286199
1745202004.572562,471.0583333333246,587.2495509878358
1745202015.1447291,469.40723212798986,587.4042348830299
1745202025.773203,462.4166666666376,587.4156725609048
1745202036.383195,473.00577623143175,584.1430891287876
1745202046.986075,490.459659943322,584.7958878910836
1745202057.548446,494.10000000001673,584.8613173623579
1745202068.201741,501.10940778017203,584.9475747787816
1745202078.80068,506.73333333332266,585.0376779399845
1745202089.4107132,527.0999999999852,584.9675533314556
1745202099.864907,525.1166666666722,585.0768360730467
1745202110.506343,519.7833333333256,589.6009750430295
1745202121.03054,531.8500000000313,589.7999114060784
1745202131.723508,553.2833333333414,590.4194458629222
1745202142.3471518,575.0500000000162,590.2989752874282
1745202152.995929,572.1666666666533,590.5937087409521
1745202163.5626051,562.9000000000087,590.7671224702581
1745202174.229315,566.5249999999772,590.925202643155
1745202184.8796391,570.6666666666691,590.7720670303395
